Country,Region,scenario,Technology,year,generation_GWh
Canada,NB,IET,Hydro,2035,2997.230250000024
Canada,NB,IET,Hydro,2040,3114.761500000025
Canada,NB,IET,Hydro,2045,3232.292750000026
Canada,NB,IET,Hydro,2050,3349.824000000028
Canada,NB,IET,Natural Gas,2010,7503.917
Canada,NB,IET,Natural Gas,2020,3789.915
Canada,NB,IET,Natural Gas,2025,0
Canada,NB,IET,Natural Gas,2030,0
Canada,NB,IET,Natural Gas,2035,0
Canada,NB,IET,Natural Gas,2040,0
Canada,NB,IET,Natural Gas,2045,0
Canada,NB,IET,Natural Gas,2050,0
Canada,NB,IET,Nuclear,2010,44.907
Canada,NB,IET,Nuclear,2020,4795.083
Canada,NB,IET,Nuclear,2025,4807.529063888928
Canada,NB,IET,Nuclear,2030,4834.151250000039
Canada,NB,IET,Nuclear,2035,4860.7734388889285
Canada,NB,IET,Nuclear,2040,4887.395625000039
Canada,NB,IET,Nuclear,2045,4914.017813888929
Canada,NB,IET,Nuclear,2050,0
Canada,NB,IET,Other,2010,0
Canada,NB,IET,Other,2020,0
Canada,NB,IET,Other fossil fuels,2025,2243.637550000018
Canada,NB,IET,Other fossil fuels,2030,0
Canada,NB,IET,Other fossil fuels,2035,0
Canada,NB,IET,Other fossil fuels,2040,0
Canada,NB,IET,Other fossil fuels,2045,0
Canada,NB,IET,Other fossil fuels,2050,0
Canada,NB,IET,Solar,2010,0
Canada,NB,IET,Solar,2020,0
Canada,NB,IET,Solar,2025,0
Canada,NB,IET,Solar,2030,852.8964675000069
Canada,NB,IET,Solar,2035,1705.792934722236
Canada,NB,IET,Solar,2040,2447.8023602777976
Canada,NB,IET,Solar,2045,2597.7673638889096
Canada,NB,IET,Solar,2050,4454.106413888925
Canada,NB,IET,Storage,2025,251.20930622222423
Canada,NB,IET,Storage,2030,251.1064308055576
Canada,NB,IET,Storage,2035,251.0603134166687
Canada,NB,IET,Storage,2040,251.10651669444647
Canada,NB,IET,Storage,2045,251.001980000002
Canada,NB,IET,Storage,2050,472.4797016666705
Canada,NB,IET,Wind,2010,317.945
Canada,NB,IET,Wind,2020,895.86
Canada,NB,IET,Wind,2025,919.1586688888964
Canada,NB,IET,Wind,2030,3334.582347222249
Canada,NB,IET,Wind,2035,5856.879086111158
Canada,NB,IET,Wind,2040,8160.656866666733
Canada,NB,IET,Wind,2045,9816.121033333411
Canada,NB,IET,Wind,2050,13835.970236111223
Canada,NB,JANDG,Hydro,2010,3296.46
Canada,NB,JANDG,Hydro,2020,2771.095
Canada,NB,JANDG,Natural Gas,2010,7503.917
Canada,NB,JANDG,Natural Gas,2020,3789.915
Canada,NB,JANDG,Nuclear,2010,44.907
Canada,NB,JANDG,Nuclear,2020,4795.083
Canada,NB,JANDG,Other,2010,0
Canada,NB,JANDG,Other,2020,0
Canada,NB,JANDG,Solar,2010,0
Canada,NB,JANDG,Solar,2020,0
Canada,NB,JANDG,Wind,2010,317.945
Canada,NB,JANDG,Wind,2020,895.86
Canada,NL,CER_HighDemand,Hydro,2010,39618.254
Canada,NL,CER_HighDemand,Hydro,2020,38324.062
Canada,NL,CER_HighDemand,Hydro,2030,47953.62317
Canada,NL,CER_HighDemand,Hydro,2040,46201.50957
Canada,NL,CER_HighDemand,Hydro,2050,23101.85543
Canada,NL,CER_HighDemand,Natural Gas,2010,1142.82
Canada,NL,CER_HighDemand,Natural Gas,2020,1506.111
Canada,NL,CER_HighDemand,Natural Gas,2030,5.776304394
Canada,NL,CER_HighDemand,Natural Gas,2040,15.2498153
Canada,NL,CER_HighDemand,Natural Gas,2050,12.798718
Canada,NL,CER_HighDemand,Nuclear,2010,0
Canada,NL,CER_HighDemand,Nuclear,2020,0
Canada,NL,CER_HighDemand,Other,2010,0
Canada,NL,CER_HighDemand,Other,2020,0
Canada,NL,CER_HighDemand,Solar,2010,0
Canada,NL,CER_HighDemand,Solar,2020,0
Canada,NL,CER_HighDemand,Storage,2030,0
Canada,NL,CER_HighDemand,Storage,2040,0
Canada,NL,CER_HighDemand,Storage,2050,0
Canada,NL,CER_HighDemand,Wind,2010,0
Canada,NL,CER_HighDemand,Wind,2020,178.456
Canada,NL,CER_HighDemand,Wind,2030,211.925052
Canada,NL,CER_HighDemand,Wind,2040,227.427912
Canada,NL,CER_HighDemand,Wind,2050,241.350192
Canada,NL,DSF,Biomass,2025,0
Canada,NL,DSF,Biomass,2030,0
Canada,NL,DSF,Biomass,2035,0
Canada,NL,DSF,Biomass,2040,0
Canada,NL,DSF,Biomass,2045,0
Canada,NL,DSF,Biomass,2050,0
Canada,NL,DSF,Hydro,2010,39618.254
Canada,NL,DSF,Hydro,2020,38324.062
Canada,NL,DSF,Hydro,2025,13668.054
Canada,NL,DSF,Hydro,2030,13230.151
Canada,NL,DSF,Hydro,2035,11310.524
Canada,NL,DSF,Hydro,2040,10908.395
Canada,NL,DSF,Hydro,2045,12198.174
Canada,NL,DSF,Hydro,2050,10992.957
Canada,NL,DSF,Natural Gas,2010,1142.82
Canada,NL,DSF,Natural Gas,2020,1506.111
Canada,NL,DSF,Natural Gas,2025,0
Canada,NL,DSF,Natural Gas,2030,0
Canada,NL,DSF,Natural Gas,2035,0
Canada,NL,DSF,Natural Gas,2040,0
Canada,NL,DSF,Natural Gas,2045,0
Canada,NL,DSF,Natural Gas,2050,0
Canada,NL,DSF,Nuclear,2010,0
Canada,NL,DSF,Nuclear,2020,0
Canada,NL,DSF,Nuclear,2025,0
Canada,NL,DSF,Nuclear,2030,0
Canada,NL,DSF,Nuclear,2035,0
Canada,NL,DSF,Nuclear,2040,0
Canada,NL,DSF,Nuclear,2045,0
Canada,NL,DSF,Nuclear,2050,0
Canada,NL,DSF,Other,2010,0
Canada,NL,DSF,Other,2020,0
Canada,NL,DSF,Other fossil fuels,2025,0
Canada,NL,DSF,Other fossil fuels,2030,0
Canada,NL,DSF,Other fossil fuels,2035,0
Canada,NL,DSF,Other fossil fuels,2040,0
Canada,NL,DSF,Other fossil fuels,2045,0
Canada,NL,DSF,Other fossil fuels,2050,0
Canada,NL,DSF,Solar,2010,0
Canada,NL,DSF,Solar,2020,0
Canada,NL,DSF,Solar,2025,0
Canada,NL,DSF,Solar,2030,0
Canada,NL,DSF,Solar,2035,0
Canada,NL,DSF,Solar,2040,0
Canada,NL,DSF,Solar,2045,0
Canada,NL,DSF,Solar,2050,0
Canada,NL,DSF,Wind,2010,0
Canada,NL,DSF,Wind,2020,178.456
Canada,NL,DSF,Wind,2025,0
Canada,NL,DSF,Wind,2030,70.828
Canada,NL,DSF,Wind,2035,189.389
Canada,NL,DSF,Wind,2040,477.477
Canada,NL,DSF,Wind,2045,477.477
Canada,NL,DSF,Wind,2050,477.37
Canada,NL,EPRI,Hydro,2010,39618.254
Canada,NL,EPRI,Hydro,2020,38324.062
Canada,NL,EPRI,Natural Gas,2010,1142.82
Canada,NL,EPRI,Natural Gas,2020,1506.111
Canada,NL,EPRI,Nuclear,2010,0
Canada,NL,EPRI,Nuclear,2020,0
Canada,NL,EPRI,Other,2010,0
Canada,NL,EPRI,Other,2020,0
Canada,NL,EPRI,Solar,2010,0
Canada,NL,EPRI,Solar,2020,0
Canada,NL,EPRI,Wind,2010,0
Canada,NL,EPRI,Wind,2020,178.456
Canada,NL,IET,Biomass,2025,36.64828125000029
Canada,NL,IET,Biomass,2030,29.318625000000235
Canada,NL,IET,Biomass,2035,21.988968750000176
Canada,NL,IET,Biomass,2040,14.659312500000118
Canada,NL,IET,Biomass,2045,7.329656250000059
Canada,NL,IET,Biomass,2050,14.675188558333453
Canada,NL,IET,Distributed solar,2025,0.0275358775000002
Canada,NL,IET,Distributed solar,2030,0.0231431536111112
Canada,NL,IET,Distributed solar,2035,0.0164954630555556
Canada,NL,IET,Distributed solar,2040,0.0094930622222222
Canada,NL,IET,Distributed solar,2045,0.0037700283333333
Canada,NL,IET,Distributed solar,2050,0
Canada,NL,IET,Hydro,2010,39618.254
Canada,NL,IET,Hydro,2020,38324.062
Canada,NL,IET,Hydro,2025,41471.39500000033
Canada,NL,IET,Hydro,2030,48347.15777777817
Canada,NL,IET,Hydro,2035,57554.03008333379
Canada,NL,IET,Hydro,2040,59071.78463888937
Canada,NL,IET,Hydro,2045,59148.73972222269
Canada,NL,IET,Hydro,2050,59148.73972222269
Canada,NL,IET,Natural Gas,2010,1142.82
Canada,NL,IET,Natural Gas,2020,1506.111
Canada,NL,IET,Natural Gas,2025,126.328125000001
Canada,NL,IET,Natural Gas,2030,101.0625000000008
Canada,NL,IET,Natural Gas,2035,75.7968750000006
Canada,NL,IET,Natural Gas,2040,0
Canada,NL,IET,Natural Gas,2045,0
Canada,NL,IET,Natural Gas,2050,0
Canada,NL,IET,Nuclear,2010,0
Canada,NL,IET,Nuclear,2020,0
Canada,NL,IET,Other,2010,0
Canada,NL,IET,Other,2020,0
Canada,NL,IET,Other fossil fuels,2025,911.758117777785
Canada,NL,IET,Other fossil fuels,2030,432.47769611111454
Canada,NL,IET,Other fossil fuels,2035,281.6795519444467
Canada,NL,IET,Other fossil fuels,2040,159.3338880000013
Canada,NL,IET,Other fossil fuels,2045,65.44070400000052
Canada,NL,IET,Other fossil fuels,2050,0
Canada,NL,IET,Other renewables,2025,0
Canada,NL,IET,Other renewables,2030,3.500000000000028e-9
Canada,NL,IET,Other renewables,2035,0
Canada,NL,IET,Other renewables,2040,0
Canada,NL,IET,Other renewables,2045,0
Canada,NL,IET,Other renewables,2050,0
Canada,NL,IET,Solar,2010,0
Canada,NL,IET,Solar,2020,0
Canada,NL,IET,Storage,2025,0.0101750372222223
Canada,NL,IET,Storage,2030,0.0076514027777778
Canada,NL,IET,Storage,2035,4013.586722222255
Canada,NL,IET,Storage,2040,3987.310986111144
Canada,NL,IET,Storage,2045,134.56328252777888
Canada,NL,IET,Storage,2050,110.90265341666756
Canada,NL,IET,Wind,2010,0
Canada,NL,IET,Wind,2020,178.456
Canada,NL,IET,Wind,2025,101.17159861111192
Canada,NL,IET,Wind,2030,80.93727888888955
Canada,NL,IET,Wind,2035,60.70295916666716
Canada,NL,IET,Wind,2040,40.468639444444776
Canada,NL,IET,Wind,2045,20.089230836111277
Canada,NL,IET,Wind,2050,0
Canada,NL,JANDG,Hydro,2010,39618.254
Canada,NL,JANDG,Hydro,2020,38324.062
Canada,NL,JANDG,Natural Gas,2010,1142.82
Canada,NL,JANDG,Natural Gas,2020,1506.111
Canada,NL,JANDG,Nuclear,2010,0
Canada,NL,JANDG,Nuclear,2020,0
Canada,NL,JANDG,Other,2010,0
Canada,NL,JANDG,Other,2020,0
Canada,NL,JANDG,Solar,2010,0
Canada,NL,JANDG,Solar,2020,0
Canada,NL,JANDG,Wind,2010,0
Canada,NL,JANDG,Wind,2020,178.456
Canada,NS,CER_HighDemand,Hydro,2010,1029.716
Canada,NS,CER_HighDemand,Hydro,2020,754.117
Canada,NS,CER_HighDemand,Hydro,2030,841.2406664
Canada,NS,CER_HighDemand,Hydro,2040,566.6000589
Canada,NS,CER_HighDemand,Hydro,2050,456.7393137
Canada,NS,CER_HighDemand,Natural Gas,2010,10508.666
Canada,NS,CER_HighDemand,Natural Gas,2020,7426.287
Canada,NS,CER_HighDemand,Natural Gas,2030,497.843479
Canada,NS,CER_HighDemand,Natural Gas,2040,305.7659109
Canada,NS,CER_HighDemand,Natural Gas,2050,222.743456
Canada,NS,CER_HighDemand,Nuclear,2010,0
Canada,NS,CER_HighDemand,Nuclear,2020,0
Canada,NS,CER_HighDemand,Nuclear,2040,101.3700741
Canada,NS,CER_HighDemand,Nuclear,2050,94.85063771
Canada,NS,CER_HighDemand,Other,2010,0
Canada,NS,CER_HighDemand,Other,2020,0
Canada,NS,CER_HighDemand,Other fossil fuels,2030,3146.76917965
Canada,NS,CER_HighDemand,Other fossil fuels,2040,17.61983998
Canada,NS,CER_HighDemand,Other fossil fuels,2050,18.95027125
Canada,NS,CER_HighDemand,Solar,2010,0
Canada,NS,CER_HighDemand,Solar,2020,0
Canada,NS,CER_HighDemand,Solar,2030,36.62142405
Canada,NS,CER_HighDemand,Solar,2040,1521.488306
Canada,NS,CER_HighDemand,Solar,2050,2751.262852
Canada,NS,CER_HighDemand,Storage,2030,0
Canada,NS,CER_HighDemand,Storage,2040,0
Canada,NS,CER_HighDemand,Storage,2050,0
Canada,NS,CER_HighDemand,Wind,2010,124.512
Canada,NS,CER_HighDemand,Wind,2020,910.387
Canada,NS,CER_HighDemand,Wind,2030,8474.713102
Canada,NS,CER_HighDemand,Wind,2040,14166.66516
Canada,NS,CER_HighDemand,Wind,2050,15302.68984
Canada,NS,DSF,Biomass,2025,0.169
Canada,NS,DSF,Biomass,2030,0.169
Canada,NS,DSF,Biomass,2035,0.169
Canada,NS,DSF,Biomass,2040,0
Canada,NS,DSF,Biomass,2045,0
Canada,NS,DSF,Biomass,2050,0
Canada,NS,DSF,Hydro,2010,1029.716
Canada,NS,DSF,Hydro,2020,754.117
Canada,NS,DSF,Hydro,2025,1581.929
Canada,NS,DSF,Hydro,2030,1572.475
Canada,NS,DSF,Hydro,2035,1581.856
Canada,NS,DSF,Hydro,2040,1579.094
Canada,NS,DSF,Hydro,2045,1544.498
Canada,NS,DSF,Hydro,2050,1496.354
Canada,NS,DSF,Natural Gas,2010,10508.666
Canada,NS,DSF,Natural Gas,2020,7426.287
Canada,NS,DSF,Natural Gas,2025,0
Canada,NS,DSF,Natural Gas,2030,0
Canada,NS,DSF,Natural Gas,2035,0
Canada,NS,DSF,Natural Gas,2040,0
Canada,NS,DSF,Natural Gas,2045,0
Canada,NS,DSF,Natural Gas,2050,0
Canada,NS,DSF,Nuclear,2010,0
Canada,NS,DSF,Nuclear,2020,0
Canada,NS,DSF,Nuclear,2025,0
Canada,NS,DSF,Nuclear,2030,0
Canada,NS,DSF,Nuclear,2035,0
Canada,NS,DSF,Nuclear,2040,0
Canada,NS,DSF,Nuclear,2045,0
Canada,NS,DSF,Nuclear,2050,0
Canada,NS,DSF,Other,2010,0
Canada,NS,DSF,Other,2020,0
Canada,NS,DSF,Other fossil fuels,2025,0.078
Canada,NS,DSF,Other fossil fuels,2030,0
Canada,NS,DSF,Other fossil fuels,2035,0
Canada,NS,DSF,Other fossil fuels,2040,0
Canada,NS,DSF,Other fossil fuels,2045,0
Canada,NS,DSF,Other fossil fuels,2050,0
Canada,NS,DSF,Solar,2010,0
Canada,NS,DSF,Solar,2020,0
Canada,NS,DSF,Solar,2025,0
Canada,NS,DSF,Solar,2030,0
Canada,NS,DSF,Solar,2035,0
Canada,NS,DSF,Solar,2040,0
Canada,NS,DSF,Solar,2045,0
Canada,NS,DSF,Solar,2050,0
Canada,NS,DSF,Wind,2010,124.512
Canada,NS,DSF,Wind,2020,910.387
Canada,NS,DSF,Wind,2025,7170.322
Canada,NS,DSF,Wind,2030,9203.996
Canada,NS,DSF,Wind,2035,15033.008
Canada,NS,DSF,Wind,2040,16680.484
Canada,NS,DSF,Wind,2045,18845.462
Canada,NS,DSF,Wind,2050,19464.525
Canada,NS,EPRI,Hydro,2010,1029.716
Canada,NS,EPRI,Hydro,2020,754.117
Canada,NS,EPRI,Natural Gas,2010,10508.666
Canada,NS,EPRI,Natural Gas,2020,7426.287
Canada,NS,EPRI,Nuclear,2010,0
Canada,NS,EPRI,Nuclear,2020,0
Canada,NS,EPRI,Other,2010,0
Canada,NS,EPRI,Other,2020,0
Canada,NS,EPRI,Solar,2010,0
Canada,NS,EPRI,Solar,2020,0
Canada,NS,EPRI,Wind,2010,124.512
Canada,NS,EPRI,Wind,2020,910.387
Canada,NS,IET,Biomass,2025,1136.683341527787
Canada,NS,IET,Biomass,2030,1573.1617158889017
Canada,NS,IET,Biomass,2035,1894.245207916682
Canada,NS,IET,Biomass,2040,2004.10969969446
Canada,NS,IET,Biomass,2045,2184.0444609444617
Canada,NS,IET,Biomass,2050,4312.83761580559
Canada,NS,IET,Distributed solar,2025,6.401348319444496
Canada,NS,IET,Distributed solar,2030,5.02210800000004
Canada,NS,IET,Distributed solar,2035,1073.5190977777863
Canada,NS,IET,Distributed solar,2040,1072.4030736111197
Canada,NS,IET,Distributed solar,2045,1071.287049722231
Canada,NS,IET,Distributed solar,2050,1070.6174352777864
Canada,NS,IET,Hydro,2010,1029.716
Canada,NS,IET,Hydro,2020,754.117
Canada,NS,IET,Hydro,2025,921.3201531944518
Canada,NS,IET,Hydro,2030,954.8647625000076
Canada,NS,IET,Hydro,2035,988.4093718055634
Canada,NS,IET,Hydro,2040,1021.9539813888972
Canada,NS,IET,Hydro,2045,1055.498590694453
Canada,NS,IET,Hydro,2050,1089.0432000000087
Canada,NS,IET,Natural Gas,2010,10508.666
Canada,NS,IET,Natural Gas,2020,7426.287
Canada,NS,IET,Natural Gas,2025,0
Canada,NS,IET,Natural Gas,2030,0
Canada,NS,IET,Natural Gas,2035,0
Canada,NS,IET,Natural Gas,2040,0
Canada,NS,IET,Natural Gas,2045,0
Canada,NS,IET,Natural Gas,2050,0
Canada,NS,IET,Nuclear,2010,0
Canada,NS,IET,Nuclear,2020,0
Canada,NS,IET,Nuclear,2025,0
Canada,NS,IET,Nuclear,2030,0
Canada,NS,IET,Nuclear,2035,0
Canada,NS,IET,Nuclear,2040,0
Canada,NS,IET,Nuclear,2045,0
Canada,NS,IET,Nuclear,2050,3472.0206333333613
Canada,NS,IET,Other,2010,0
Canada,NS,IET,Other,2020,0
Canada,NS,IET,Other fossil fuels,2025,5160.947383333375
Canada,NS,IET,Other fossil fuels,2030,5905.92538833338
Canada,NS,IET,Other fossil fuels,2035,6318.744618333385
Canada,NS,IET,Other fossil fuels,2040,6574.634345555608
Canada,NS,IET,Other fossil fuels,2045,6835.149617222277
Canada,NS,IET,Other fossil fuels,2050,7036.470000000057
Canada,NS,IET,Other renewables,2025,0
Canada,NS,IET,Other renewables,2030,1788.7122888889032
Canada,NS,IET,Other renewables,2035,2295.982395000018
Canada,NS,IET,Other renewables,2040,2118.761865277794
Canada,NS,IET,Other renewables,2045,1115.5509958333423
Canada,NS,IET,Other renewables,2050,0
Canada,NS,IET,Solar,2010,0
Canada,NS,IET,Solar,2020,0
Canada,NS,IET,Solar,2025,0
Canada,NS,IET,Solar,2030,0
Canada,NS,IET,Solar,2035,66.34739472222276
Canada,NS,IET,Solar,2040,739.173650000006
Canada,NS,IET,Solar,2045,1017.5183522222304
Canada,NS,IET,Solar,2050,1225.5250705555654
Canada,NS,IET,Storage,2025,1.693991169444458
Canada,NS,IET,Storage,2030,0.8586219350000069
Canada,NS,IET,Storage,2035,353.9789922222251
Canada,NS,IET,Storage,2040,354.2527608333362
Canada,NS,IET,Storage,2045,353.64983888889174
Canada,NS,IET,Storage,2050,955.9134113888966
Canada,NS,IET,Wind,2010,124.512
Canada,NS,IET,Wind,2020,910.387
Canada,NS,IET,Wind,2025,1500.9715405555676
Canada,NS,IET,Wind,2030,1500.9715405555676
Canada,NS,IET,Wind,2035,1645.87476166668
Canada,NS,IET,Wind,2040,3115.332486111136
Canada,NS,IET,Wind,2045,4029.1172916666983
Canada,NS,IET,Wind,2050,3909.104369444476
Canada,NS,JANDG,Hydro,2010,1029.716
Canada,NS,JANDG,Hydro,2020,754.117
Canada,NS,JANDG,Natural Gas,2010,10508.666
Canada,NS,JANDG,Natural Gas,2020,7426.287
Canada,NS,JANDG,Nuclear,2010,0
Canada,NS,JANDG,Nuclear,2020,0
Canada,NS,JANDG,Other,2010,0
Canada,NS,JANDG,Other,2020,0
Canada,NS,JANDG,Solar,2010,0
Canada,NS,JANDG,Solar,2020,0
Canada,NS,JANDG,Wind,2010,124.512
Canada,NS,JANDG,Wind,2020,910.387
Canada,NT,CER_HighDemand,Hydro,2010,228.792
Canada,NT,CER_HighDemand,Hydro,2020,254.537
Canada,NT,CER_HighDemand,Natural Gas,2010,493.88300000000004
Canada,NT,CER_HighDemand,Natural Gas,2020,413.056
Canada,NT,CER_HighDemand,Nuclear,2010,0
Canada,NT,CER_HighDemand,Nuclear,2020,0
Canada,NT,CER_HighDemand,Other,2010,0
Canada,NT,CER_HighDemand,Other,2020,0
Canada,NT,CER_HighDemand,Solar,2010,0
Canada,NT,CER_HighDemand,Solar,2020,1.1
Canada,NT,CER_HighDemand,Wind,2010,0
Canada,NT,CER_HighDemand,Wind,2020,19.299
Canada,NT,DSF,Hydro,2010,228.792
Canada,NT,DSF,Hydro,2020,254.537
Canada,NT,DSF,Natural Gas,2010,493.88300000000004
Canada,NT,DSF,Natural Gas,2020,413.056
Canada,NT,DSF,Nuclear,2010,0
Canada,NT,DSF,Nuclear,2020,0
Canada,NT,DSF,Other,2010,0
Canada,NT,DSF,Other,2020,0
Canada,NT,DSF,Solar,2010,0
Canada,NT,DSF,Solar,2020,1.1
Canada,NT,DSF,Wind,2010,0
Canada,NT,DSF,Wind,2020,19.299
Canada,NT,EPRI,Hydro,2010,228.792
Canada,NT,EPRI,Hydro,2020,254.537
Canada,NT,EPRI,Natural Gas,2010,493.88300000000004
Canada,NT,EPRI,Natural Gas,2020,413.056
Canada,NT,EPRI,Nuclear,2010,0
Canada,NT,EPRI,Nuclear,2020,0
Canada,NT,EPRI,Other,2010,0
Canada,NT,EPRI,Other,2020,0
Canada,NT,EPRI,Solar,2010,0
Canada,NT,EPRI,Solar,2020,1.1
Canada,NT,EPRI,Wind,2010,0
Canada,NT,EPRI,Wind,2020,19.299
Canada,NT,IET,Biomass,2025,1.4856624305555677
Canada,NT,IET,Biomass,2030,1.6571043147222355
Canada,NT,IET,Biomass,2035,80.03650248555621
Canada,NT,IET,Biomass,2040,81.912647855834
Canada,NT,IET,Biomass,2045,83.25425264166734
Canada,NT,IET,Biomass,2050,84.37121676361178
Canada,NT,IET,Distributed solar,2025,0.8285351947222288
Canada,NT,IET,Distributed solar,2030,0.6553855800000054
Canada,NT,IET,Distributed solar,2035,204.08818586111275
Canada,NT,IET,Distributed solar,2040,203.91769233333497
Canada,NT,IET,Distributed solar,2045,243.006867000002
Canada,NT,IET,Distributed solar,2050,245.39407805555751
Canada,NT,IET,Hydro,2010,228.792
Canada,NT,IET,Hydro,2020,254.537
Canada,NT,IET,Hydro,2025,255.35308000000205
Canada,NT,IET,Hydro,2030,262.37528000000214
Canada,NT,IET,Hydro,2035,515.7216508333374
Canada,NT,IET,Hydro,2040,592.9307766666715
